item_id,system,catalog,condition_type,qid,category,answer_chars,refusal,n_mag_values,mag_out_of_range,n_dates,dates_out_of_span,months_out_of_span,lat_out_of_box,lon_out_of_box,conflation_marker,any_out_of_catalog
vector_rag|maduo_only|E8,vector_rag,maduo,only,E8,E,61,full,0,,0,,,,,,False
vector_rag|maduo_only|E9,vector_rag,maduo,only,E9,E,59,full,0,,0,,,,,,False
vector_rag|maduo_only|E10,vector_rag,maduo,only,E10,E,73,full,0,,0,,,,,,False
vector_rag|maduo_only|E11,vector_rag,maduo,only,E11,E,82,full,0,,0,,,,,,False
vector_rag|maduo_only|E12,vector_rag,maduo,only,E12,E,45,full,0,,0,,,,,,False
vector_rag|maduo_only|E13,vector_rag,maduo,only,E13,E,62,full,0,,0,,,,,,False
vector_rag|maduo_only|E14,vector_rag,maduo,only,E14,E,70,full,0,,0,,,,,,False
vector_rag|maduo_only|E15,vector_rag,maduo,only,E15,E,67,full,0,,0,,,,,,False
vector_rag|maduo_only|E16,vector_rag,maduo,only,E16,E,61,full,0,,0,,,,,,False
vector_rag|maduo_only|E17,vector_rag,maduo,only,E17,E,56,full,0,,0,,,,,,False
vector_rag|maduo_only|E18,vector_rag,maduo,only,E18,E,53,full,0,,0,,,,,,False
vector_rag|maduo_only|E19,vector_rag,maduo,only,E19,E,64,full,0,,0,,,,,,False
vector_rag|maduo_only|E20,vector_rag,maduo,only,E20,E,81,full,0,,0,,,,,,False
graphrag_post2|qiaojia_only|A1,graphrag_post2,qiaojia,only,A1,A,3390,none,0,,0,,,,,,False
graphrag_post2|qiaojia_only|A2,graphrag_post2,qiaojia,only,A2,A,2111,none,0,,0,,,,,,False
graphrag_post2|qiaojia_only|A3,graphrag_post2,qiaojia,only,A3,A,2521,none,7,,0,,,,,,False
graphrag_post2|qiaojia_only|A4,graphrag_post2,qiaojia,only,A4,A,2576,none,2,,0,,,,,,False
graphrag_post2|qiaojia_only|A5,graphrag_post2,qiaojia,only,A5,A,2350,none,0,,0,,,,,,False
graphrag_post2|qiaojia_only|A6,graphrag_post2,qiaojia,only,A6,A,2037,none,0,,0,,,,,,False
graphrag_post2|qiaojia_only|A7,graphrag_post2,qiaojia,only,A7,A,2564,none,0,,0,,,,,,False
graphrag_post2|qiaojia_only|A8,graphrag_post2,qiaojia,only,A8,A,2897,none,0,,0,,,,,,False
graphrag_post2|qiaojia_only|A9,graphrag_post2,qiaojia,only,A9,A,2002,none,0,,0,,,,,,False
graphrag_post2|qiaojia_only|A10,graphrag_post2,qiaojia,only,A10,A,2221,none,0,,0,,,,,,False
graphrag_post2|qiaojia_only|A11,graphrag_post2,qiaojia,only,A11,A,2023,none,6,,0,,,,,,False
graphrag_post2|qiaojia_only|A12,graphrag_post2,qiaojia,only,A12,A,3061,none,0,,0,,,,,,False
graphrag_post2|qiaojia_only|A13,graphrag_post2,qiaojia,only,A13,A,437,none,0,,0,,,,,,False
graphrag_post2|qiaojia_only|A14,graphrag_post2,qiaojia,only,A14,A,2287,none,0,,0,,,,,,False
graphrag_post2|qiaojia_only|A15,graphrag_post2,qiaojia,only,A15,A,2428,none,0,,0,,,,,,False
graphrag_post2|qiaojia_only|A16,graphrag_post2,qiaojia,only,A16,A,710,partial,2,,0,,,,,,False
graphrag_post2|qiaojia_only|A17,graphrag_post2,qiaojia,only,A17,A,3658,none,1,,0,,,,,,False
graphrag_post2|qiaojia_only|A18,graphrag_post2,qiaojia,only,A18,A,1833,none,0,,0,,,,,,False
graphrag_post2|qiaojia_only|A19,graphrag_post2,qiaojia,only,A19,A,2123,none,0,,0,,,,,,False
graphrag_post2|qiaojia_only|A20,graphrag_post2,qiaojia,only,A20,A,3059,none,0,,0,,,,,,False
graphrag_post2|qiaojia_only|B1,graphrag_post2,qiaojia,only,B1,B,622,none,0,,0,,,,,,False
graphrag_post2|qiaojia_only|B2,graphrag_post2,qiaojia,only,B2,B,460,none,0,,0,,,,,,False
graphrag_post2|qiaojia_only|B3,graphrag_post2,qiaojia,only,B3,B,904,none,0,,4,,,,,,False
graphrag_post2|qiaojia_only|B4,graphrag_post2,qiaojia,only,B4,B,1021,none,0,,2,,,,,,False
graphrag_post2|qiaojia_only|B5,graphrag_post2,qiaojia,only,B5,B,75,full,0,,0,,,,,,False
graphrag_post2|qiaojia_only|B6,graphrag_post2,qiaojia,only,B6,B,1704,none,0,,0,,,,,,False
graphrag_post2|qiaojia_only|B7,graphrag_post2,qiaojia,only,B7,B,810,none,3,,0,,,,,,False
graphrag_post2|qiaojia_only|B8,graphrag_post2,qiaojia,only,B8,B,1573,none,0,,3,,,,,,False
graphrag_post2|qiaojia_only|B9,graphrag_post2,qiaojia,only,B9,B,777,partial,0,,0,,,,,,False
graphrag_post2|qiaojia_only|B10,graphrag_post2,qiaojia,only,B10,B,1531,partial,10,,0,,,,,,False
graphrag_post2|qiaojia_only|B11,graphrag_post2,qiaojia,only,B11,B,75,full,0,,0,,,,,,False
graphrag_post2|qiaojia_only|B12,graphrag_post2,qiaojia,only,B12,B,1609,none,7,,0,,,,,,False
graphrag_post2|qiaojia_only|B13,graphrag_post2,qiaojia,only,B13,B,1487,none,0,,3,,,,,,False
graphrag_post2|qiaojia_only|B14,graphrag_post2,qiaojia,only,B14,B,501,partial,2,,0,,,,,,False
graphrag_post2|qiaojia_only|B15,graphrag_post2,qiaojia,only,B15,B,1934,none,0,,0,,,,,,False
graphrag_post2|qiaojia_only|B16,graphrag_post2,qiaojia,only,B16,B,2110,none,0,,0,,,,,,False
graphrag_post2|qiaojia_only|B17,graphrag_post2,qiaojia,only,B17,B,1910,none,15,,0,,,,,,False
graphrag_post2|qiaojia_only|B18,graphrag_post2,qiaojia,only,B18,B,1499,none,2,,0,,,,,,False
graphrag_post2|qiaojia_only|B19,graphrag_post2,qiaojia,only,B19,B,75,full,0,,0,,,,,,False
graphrag_post2|qiaojia_only|B20,graphrag_post2,qiaojia,only,B20,B,75,full,0,,0,,,,,,False
graphrag_post2|qiaojia_only|C1,graphrag_post2,qiaojia,only,C1,C,2179,none,0,,1,,,,,,False
graphrag_post2|qiaojia_only|C2,graphrag_post2,qiaojia,only,C2,C,580,partial,3,,0,,,,,,False
graphrag_post2|qiaojia_only|C3,graphrag_post2,qiaojia,only,C3,C,999,partial,0,,0,,,,,,False
graphrag_post2|qiaojia_only|C4,graphrag_post2,qiaojia,only,C4,C,411,partial,0,,0,,,,,,False
graphrag_post2|qiaojia_only|C5,graphrag_post2,qiaojia,only,C5,C,312,partial,0,,0,,,,,,False
graphrag_post2|qiaojia_only|C6,graphrag_post2,qiaojia,only,C6,C,433,partial,0,,0,,,,,,False
graphrag_post2|qiaojia_only|C7,graphrag_post2,qiaojia,only,C7,C,317,partial,0,,0,,,,,,False
graphrag_post2|qiaojia_only|C8,graphrag_post2,qiaojia,only,C8,C,1809,none,0,,1,,,,,,False
graphrag_post2|qiaojia_only|C9,graphrag_post2,qiaojia,only,C9,C,2540,none,4,,1,,,,,,False
graphrag_post2|qiaojia_only|C10,graphrag_post2,qiaojia,only,C10,C,807,partial,1,,1,,,,,,False
graphrag_post2|qiaojia_only|C11,graphrag_post2,qiaojia,only,C11,C,2665,none,0,,4,,,,,,False
graphrag_post2|qiaojia_only|C12,graphrag_post2,qiaojia,only,C12,C,519,partial,0,,0,,,,,,False
graphrag_post2|qiaojia_only|C13,graphrag_post2,qiaojia,only,C13,C,816,partial,2,,1,,,,,,False
graphrag_post2|qiaojia_only|C14,graphrag_post2,qiaojia,only,C14,C,1805,none,0,,3,,,,,,False
graphrag_post2|qiaojia_only|C15,graphrag_post2,qiaojia,only,C15,C,1264,partial,8,,5,,,,,,False
graphrag_post2|qiaojia_only|C16,graphrag_post2,qiaojia,only,C16,C,864,partial,0,,0,,,,,,False
graphrag_post2|qiaojia_only|C17,graphrag_post2,qiaojia,only,C17,C,312,partial,0,,0,,,,,,False
graphrag_post2|qiaojia_only|C18,graphrag_post2,qiaojia,only,C18,C,363,partial,0,,0,,,,,,False
graphrag_post2|qiaojia_only|C19,graphrag_post2,qiaojia,only,C19,C,1900,none,2,,4,,,,,,False
graphrag_post2|qiaojia_only|C20,graphrag_post2,qiaojia,only,C20,C,1840,partial,1,,3,,,,,,False
graphrag_post2|qiaojia_only|D1,graphrag_post2,qiaojia,only,D1,D,75,full,0,,0,,,,,,False
graphrag_post2|qiaojia_only|D2,graphrag_post2,qiaojia,only,D2,D,75,full,0,,0,,,,,,False
graphrag_post2|qiaojia_only|D3,graphrag_post2,qiaojia,only,D3,D,75,full,0,,0,,,,,,False
graphrag_post2|qiaojia_only|D4,graphrag_post2,qiaojia,only,D4,D,75,full,0,,0,,,,,,False
graphrag_post2|qiaojia_only|D5,graphrag_post2,qiaojia,only,D5,D,75,full,0,,0,,,,,,False
graphrag_post2|qiaojia_only|D6,graphrag_post2,qiaojia,only,D6,D,75,full,0,,0,,,,,,False
graphrag_post2|qiaojia_only|D7,graphrag_post2,qiaojia,only,D7,D,75,full,0,,0,,,,,,False
graphrag_post2|qiaojia_only|D8,graphrag_post2,qiaojia,only,D8,D,75,full,0,,0,,,,,,False
graphrag_post2|qiaojia_only|D9,graphrag_post2,qiaojia,only,D9,D,75,full,0,,0,,,,,,False
graphrag_post2|qiaojia_only|D10,graphrag_post2,qiaojia,only,D10,D,75,full,0,,0,,,,,,False
graphrag_post2|qiaojia_only|D11,graphrag_post2,qiaojia,only,D11,D,75,full,0,,0,,,,,,False
graphrag_post2|qiaojia_only|D12,graphrag_post2,qiaojia,only,D12,D,75,full,0,,0,,,,,,False
graphrag_post2|qiaojia_only|D13,graphrag_post2,qiaojia,only,D13,D,1918,none,0,,0,,,,,,False
graphrag_post2|qiaojia_only|D14,graphrag_post2,qiaojia,only,D14,D,2344,none,6,,0,,,,,,False
graphrag_post2|qiaojia_only|D15,graphrag_post2,qiaojia,only,D15,D,75,full,0,,0,,,,,,False
graphrag_post2|qiaojia_only|D16,graphrag_post2,qiaojia,only,D16,D,75,full,0,,0,,,,,,False
graphrag_post2|qiaojia_only|D17,graphrag_post2,qiaojia,only,D17,D,75,full,0,,0,,,,,,False
graphrag_post2|qiaojia_only|D18,graphrag_post2,qiaojia,only,D18,D,75,full,0,,0,,,,,,False
graphrag_post2|qiaojia_only|D19,graphrag_post2,qiaojia,only,D19,D,2932,none,0,,0,,,,,,False
graphrag_post2|qiaojia_only|D20,graphrag_post2,qiaojia,only,D20,D,75,full,0,,0,,,,,,False
graphrag_post2|qiaojia_only|E1,graphrag_post2,qiaojia,only,E1,E,2666,none,8,,0,,,,,,False
graphrag_post2|qiaojia_only|E2,graphrag_post2,qiaojia,only,E2,E,2085,none,0,,0,,,,,,False
graphrag_post2|qiaojia_only|E3,graphrag_post2,qiaojia,only,E3,E,75,full,0,,0,,,,,,False
graphrag_post2|qiaojia_only|E4,graphrag_post2,qiaojia,only,E4,E,3793,none,6,,0,,,,,,False
graphrag_post2|qiaojia_only|E5,graphrag_post2,qiaojia,only,E5,E,2991,none,11,,0,,,,,,False
graphrag_post2|qiaojia_only|E6,graphrag_post2,qiaojia,only,E6,E,75,full,0,,0,,,,,,False
graphrag_post2|qiaojia_only|E7,graphrag_post2,qiaojia,only,E7,E,2548,partial,0,,5,,,,,,False
graphrag_post2|qiaojia_only|E8,graphrag_post2,qiaojia,only,E8,E,1982,none,12,,0,,,,,,False
graphrag_post2|qiaojia_only|E9,graphrag_post2,qiaojia,only,E9,E,2947,none,7,,0,,,,,,False
graphrag_post2|qiaojia_only|E10,graphrag_post2,qiaojia,only,E10,E,3436,none,0,,0,,,,,,False
graphrag_post2|qiaojia_only|E11,graphrag_post2,qiaojia,only,E11,E,75,full,0,,0,,,,,,False
graphrag_post2|qiaojia_only|E12,graphrag_post2,qiaojia,only,E12,E,1965,none,0,,2,,,,,,False
graphrag_post2|qiaojia_only|E13,graphrag_post2,qiaojia,only,E13,E,2259,none,0,,0,,,,,,False
graphrag_post2|qiaojia_only|E14,graphrag_post2,qiaojia,only,E14,E,3171,none,4,,0,,,,,,False
graphrag_post2|qiaojia_only|E15,graphrag_post2,qiaojia,only,E15,E,3909,none,15,,0,,,,,,False
graphrag_post2|qiaojia_only|E16,graphrag_post2,qiaojia,only,E16,E,3729,none,4,,0,,,,,,False
graphrag_post2|qiaojia_only|E17,graphrag_post2,qiaojia,only,E17,E,1438,none,0,,0,,,,,,False
graphrag_post2|qiaojia_only|E18,graphrag_post2,qiaojia,only,E18,E,75,full,0,,0,,,,,,False
graphrag_post2|qiaojia_only|E19,graphrag_post2,qiaojia,only,E19,E,2801,none,6,,0,,,,,,False
graphrag_post2|qiaojia_only|E20,graphrag_post2,qiaojia,only,E20,E,3283,none,4,,0,,,,,,False
graphrag_post2|qiaojia_narrative|A1,graphrag_post2,qiaojia,narrative,A1,A,3157,none,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|A2,graphrag_post2,qiaojia,narrative,A2,A,2289,none,4,,0,,,,,,False
graphrag_post2|qiaojia_narrative|A3,graphrag_post2,qiaojia,narrative,A3,A,2798,none,8,,0,,,,,,False
graphrag_post2|qiaojia_narrative|A4,graphrag_post2,qiaojia,narrative,A4,A,2477,none,3,,0,,,,,,False
graphrag_post2|qiaojia_narrative|A5,graphrag_post2,qiaojia,narrative,A5,A,2652,none,8,,0,,,,,,False
graphrag_post2|qiaojia_narrative|A6,graphrag_post2,qiaojia,narrative,A6,A,1873,none,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|A7,graphrag_post2,qiaojia,narrative,A7,A,2804,none,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|A8,graphrag_post2,qiaojia,narrative,A8,A,2795,none,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|A9,graphrag_post2,qiaojia,narrative,A9,A,2269,none,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|A10,graphrag_post2,qiaojia,narrative,A10,A,2106,none,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|A11,graphrag_post2,qiaojia,narrative,A11,A,2317,none,4,,0,,,,,,False
graphrag_post2|qiaojia_narrative|A12,graphrag_post2,qiaojia,narrative,A12,A,2981,none,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|A13,graphrag_post2,qiaojia,narrative,A13,A,544,none,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|A14,graphrag_post2,qiaojia,narrative,A14,A,2445,none,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|A15,graphrag_post2,qiaojia,narrative,A15,A,2553,none,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|A16,graphrag_post2,qiaojia,narrative,A16,A,597,partial,1,,0,,,,,,False
graphrag_post2|qiaojia_narrative|A17,graphrag_post2,qiaojia,narrative,A17,A,3556,none,0,,1,,,,,,False
graphrag_post2|qiaojia_narrative|A18,graphrag_post2,qiaojia,narrative,A18,A,2223,none,1,,0,,,,,,False
graphrag_post2|qiaojia_narrative|A19,graphrag_post2,qiaojia,narrative,A19,A,2657,none,8,,0,,,,,,False
graphrag_post2|qiaojia_narrative|A20,graphrag_post2,qiaojia,narrative,A20,A,3843,none,2,,0,,,,,,False
graphrag_post2|qiaojia_narrative|B1,graphrag_post2,qiaojia,narrative,B1,B,521,none,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|B2,graphrag_post2,qiaojia,narrative,B2,B,511,none,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|B3,graphrag_post2,qiaojia,narrative,B3,B,971,none,0,,5,,,,,,False
graphrag_post2|qiaojia_narrative|B4,graphrag_post2,qiaojia,narrative,B4,B,1765,none,0,,3,,,,,,False
graphrag_post2|qiaojia_narrative|B5,graphrag_post2,qiaojia,narrative,B5,B,75,full,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|B6,graphrag_post2,qiaojia,narrative,B6,B,2357,none,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|B7,graphrag_post2,qiaojia,narrative,B7,B,764,partial,3,,0,,,,,,False
graphrag_post2|qiaojia_narrative|B8,graphrag_post2,qiaojia,narrative,B8,B,1139,none,0,,5,,,,,,False
graphrag_post2|qiaojia_narrative|B9,graphrag_post2,qiaojia,narrative,B9,B,425,partial,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|B10,graphrag_post2,qiaojia,narrative,B10,B,2058,none,22,,13,,,,,,False
graphrag_post2|qiaojia_narrative|B11,graphrag_post2,qiaojia,narrative,B11,B,75,full,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|B12,graphrag_post2,qiaojia,narrative,B12,B,1198,none,6,,0,,,,,,False
graphrag_post2|qiaojia_narrative|B13,graphrag_post2,qiaojia,narrative,B13,B,1359,none,0,,4,,,,,,False
graphrag_post2|qiaojia_narrative|B14,graphrag_post2,qiaojia,narrative,B14,B,886,partial,5,7.7,0,,,,,,True
graphrag_post2|qiaojia_narrative|B15,graphrag_post2,qiaojia,narrative,B15,B,1188,none,2,,0,,,,,,False
graphrag_post2|qiaojia_narrative|B16,graphrag_post2,qiaojia,narrative,B16,B,2269,partial,0,,4,,,,,,False
graphrag_post2|qiaojia_narrative|B17,graphrag_post2,qiaojia,narrative,B17,B,2041,none,16,,0,,,,,,False
graphrag_post2|qiaojia_narrative|B18,graphrag_post2,qiaojia,narrative,B18,B,1304,none,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|B19,graphrag_post2,qiaojia,narrative,B19,B,75,full,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|B20,graphrag_post2,qiaojia,narrative,B20,B,774,partial,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|C1,graphrag_post2,qiaojia,narrative,C1,C,2805,none,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|C2,graphrag_post2,qiaojia,narrative,C2,C,2046,none,11,,0,,,,,,False
graphrag_post2|qiaojia_narrative|C3,graphrag_post2,qiaojia,narrative,C3,C,3281,none,5,,1,,,,,,False
graphrag_post2|qiaojia_narrative|C4,graphrag_post2,qiaojia,narrative,C4,C,1209,none,0,,3,,,,,,False
graphrag_post2|qiaojia_narrative|C5,graphrag_post2,qiaojia,narrative,C5,C,344,partial,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|C6,graphrag_post2,qiaojia,narrative,C6,C,3121,none,2,7.7,1,,,,,,True
graphrag_post2|qiaojia_narrative|C7,graphrag_post2,qiaojia,narrative,C7,C,2203,none,0,,2,,,,,,False
graphrag_post2|qiaojia_narrative|C8,graphrag_post2,qiaojia,narrative,C8,C,1729,none,0,,2,,,,,,False
graphrag_post2|qiaojia_narrative|C9,graphrag_post2,qiaojia,narrative,C9,C,2795,none,1,,1,,,,,,False
graphrag_post2|qiaojia_narrative|C10,graphrag_post2,qiaojia,narrative,C10,C,2146,none,5,7.7,0,,,,,,True
graphrag_post2|qiaojia_narrative|C11,graphrag_post2,qiaojia,narrative,C11,C,2657,none,3,,3,,,,,,False
graphrag_post2|qiaojia_narrative|C12,graphrag_post2,qiaojia,narrative,C12,C,1826,none,3,6.6;7;7.8,0,,,,,,True
graphrag_post2|qiaojia_narrative|C13,graphrag_post2,qiaojia,narrative,C13,C,993,none,3,7.7,0,,,,,,True
graphrag_post2|qiaojia_narrative|C14,graphrag_post2,qiaojia,narrative,C14,C,1656,none,6,,3,,,,,,False
graphrag_post2|qiaojia_narrative|C15,graphrag_post2,qiaojia,narrative,C15,C,1098,partial,5,7.7,0,,,,,,True
graphrag_post2|qiaojia_narrative|C16,graphrag_post2,qiaojia,narrative,C16,C,2173,none,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|C17,graphrag_post2,qiaojia,narrative,C17,C,572,partial,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|C18,graphrag_post2,qiaojia,narrative,C18,C,2724,none,1,,2,,,,,,False
graphrag_post2|qiaojia_narrative|C19,graphrag_post2,qiaojia,narrative,C19,C,2711,none,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|C20,graphrag_post2,qiaojia,narrative,C20,C,2348,none,0,,1,,,,,,False
graphrag_post2|qiaojia_narrative|D1,graphrag_post2,qiaojia,narrative,D1,D,1848,partial,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|D2,graphrag_post2,qiaojia,narrative,D2,D,2666,none,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|D3,graphrag_post2,qiaojia,narrative,D3,D,1347,none,1,7.7,0,,,,,,True
graphrag_post2|qiaojia_narrative|D4,graphrag_post2,qiaojia,narrative,D4,D,1392,partial,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|D5,graphrag_post2,qiaojia,narrative,D5,D,2221,none,1,7.7,0,,,,,,True
graphrag_post2|qiaojia_narrative|D6,graphrag_post2,qiaojia,narrative,D6,D,75,full,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|D7,graphrag_post2,qiaojia,narrative,D7,D,1240,partial,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|D8,graphrag_post2,qiaojia,narrative,D8,D,2451,none,2,6.6;8,0,,,,,,True
graphrag_post2|qiaojia_narrative|D9,graphrag_post2,qiaojia,narrative,D9,D,1139,none,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|D10,graphrag_post2,qiaojia,narrative,D10,D,774,partial,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|D11,graphrag_post2,qiaojia,narrative,D11,D,1463,none,1,7.7,0,,,,,,True
graphrag_post2|qiaojia_narrative|D12,graphrag_post2,qiaojia,narrative,D12,D,1920,none,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|D13,graphrag_post2,qiaojia,narrative,D13,D,2613,none,1,7.7,0,,,,,,True
graphrag_post2|qiaojia_narrative|D14,graphrag_post2,qiaojia,narrative,D14,D,2665,none,5,7.7,0,,,,,,True
graphrag_post2|qiaojia_narrative|D15,graphrag_post2,qiaojia,narrative,D15,D,75,full,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|D16,graphrag_post2,qiaojia,narrative,D16,D,75,full,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|D17,graphrag_post2,qiaojia,narrative,D17,D,608,partial,1,7.7,0,,,,,,True
graphrag_post2|qiaojia_narrative|D18,graphrag_post2,qiaojia,narrative,D18,D,75,full,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|D19,graphrag_post2,qiaojia,narrative,D19,D,3741,none,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|D20,graphrag_post2,qiaojia,narrative,D20,D,2954,none,1,7.7,0,,,,,,True
graphrag_post2|qiaojia_narrative|E1,graphrag_post2,qiaojia,narrative,E1,E,2587,none,7,,0,,,,,,False
graphrag_post2|qiaojia_narrative|E2,graphrag_post2,qiaojia,narrative,E2,E,2236,none,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|E3,graphrag_post2,qiaojia,narrative,E3,E,1814,none,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|E4,graphrag_post2,qiaojia,narrative,E4,E,2988,none,7,,0,,,,,,False
graphrag_post2|qiaojia_narrative|E5,graphrag_post2,qiaojia,narrative,E5,E,2526,none,10,,0,,,,,,False
graphrag_post2|qiaojia_narrative|E6,graphrag_post2,qiaojia,narrative,E6,E,1587,none,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|E7,graphrag_post2,qiaojia,narrative,E7,E,2833,none,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|E8,graphrag_post2,qiaojia,narrative,E8,E,2497,none,8,,0,,,,,,False
graphrag_post2|qiaojia_narrative|E9,graphrag_post2,qiaojia,narrative,E9,E,2765,none,5,,0,,,,,,False
graphrag_post2|qiaojia_narrative|E10,graphrag_post2,qiaojia,narrative,E10,E,3712,none,1,,0,,,,,,False
graphrag_post2|qiaojia_narrative|E11,graphrag_post2,qiaojia,narrative,E11,E,2011,none,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|E12,graphrag_post2,qiaojia,narrative,E12,E,2789,none,0,,6,,,,,,False
graphrag_post2|qiaojia_narrative|E13,graphrag_post2,qiaojia,narrative,E13,E,2566,none,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|E14,graphrag_post2,qiaojia,narrative,E14,E,3228,partial,2,,0,,,,,,False
graphrag_post2|qiaojia_narrative|E15,graphrag_post2,qiaojia,narrative,E15,E,4023,none,14,,0,,,,,,False
graphrag_post2|qiaojia_narrative|E16,graphrag_post2,qiaojia,narrative,E16,E,3596,none,4,,0,,,,,,False
graphrag_post2|qiaojia_narrative|E17,graphrag_post2,qiaojia,narrative,E17,E,2125,none,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|E18,graphrag_post2,qiaojia,narrative,E18,E,75,full,0,,0,,,,,,False
graphrag_post2|qiaojia_narrative|E19,graphrag_post2,qiaojia,narrative,E19,E,2454,none,4,,0,,,,,,False
graphrag_post2|qiaojia_narrative|E20,graphrag_post2,qiaojia,narrative,E20,E,3726,none,1,7.7,0,,,,,,True
graphrag_post2|ridgecrest_only|A1,graphrag_post2,ridgecrest,only,A1,A,2989,none,4,,0,,,,,,False
graphrag_post2|ridgecrest_only|A2,graphrag_post2,ridgecrest,only,A2,A,1342,none,6,,0,,,,,,False
graphrag_post2|ridgecrest_only|A3,graphrag_post2,ridgecrest,only,A3,A,3029,none,7,,0,,,,,,False
graphrag_post2|ridgecrest_only|A4,graphrag_post2,ridgecrest,only,A4,A,2970,none,8,,0,,,,,,False
graphrag_post2|ridgecrest_only|A5,graphrag_post2,ridgecrest,only,A5,A,2370,none,5,,0,,,,,M7.1 mainshock misdated to 2019-07-05 (true: 2019-07-06 UTC),True
graphrag_post2|ridgecrest_only|A6,graphrag_post2,ridgecrest,only,A6,A,2208,none,0,,0,,,,,,False
graphrag_post2|ridgecrest_only|A7,graphrag_post2,ridgecrest,only,A7,A,3078,none,9,,0,,,,,M7.1 mainshock misdated to 2019-07-05 (true: 2019-07-06 UTC),True
graphrag_post2|ridgecrest_only|A8,graphrag_post2,ridgecrest,only,A8,A,2884,none,0,,0,,,,,,False
graphrag_post2|ridgecrest_only|A9,graphrag_post2,ridgecrest,only,A9,A,1990,none,0,,0,,,,,,False
graphrag_post2|ridgecrest_only|A10,graphrag_post2,ridgecrest,only,A10,A,767,none,0,,0,,,,,M7.1 mainshock misdated to 2019-07-05 (true: 2019-07-06 UTC),True
graphrag_post2|ridgecrest_only|A11,graphrag_post2,ridgecrest,only,A11,A,2565,none,7,,0,,,,,,False
graphrag_post2|ridgecrest_only|A12,graphrag_post2,ridgecrest,only,A12,A,3110,none,0,,0,,,,,,False
graphrag_post2|ridgecrest_only|A13,graphrag_post2,ridgecrest,only,A13,A,1245,none,0,,0,,,,,,False
graphrag_post2|ridgecrest_only|A14,graphrag_post2,ridgecrest,only,A14,A,2229,none,0,,0,,,,,,False
graphrag_post2|ridgecrest_only|A15,graphrag_post2,ridgecrest,only,A15,A,2200,none,0,,0,,,,,M7.1 mainshock misdated to 2019-07-05 (true: 2019-07-06 UTC),True
graphrag_post2|ridgecrest_only|A16,graphrag_post2,ridgecrest,only,A16,A,1541,none,13,,0,,,,,M7.1 mainshock misdated to 2019-07-05 (true: 2019-07-06 UTC),True
graphrag_post2|ridgecrest_only|A17,graphrag_post2,ridgecrest,only,A17,A,3416,none,0,,0,,,,,,False
graphrag_post2|ridgecrest_only|A18,graphrag_post2,ridgecrest,only,A18,A,3522,none,4,,0,,,,,M7.1 mainshock misdated to 2019-07-05 (true: 2019-07-06 UTC),True
